"guid";"company_name";"entity_type";"std";"phone";"street";"city";"region";"country";"email"
"B3C92C4C-BB8F-69F1-C89C-28383B4BDBA3";"ALIQUAM IACULIS";"CORPORATION";"CO";"1-586-333-5219";"7513 Gravida Rd.";"Ebenthal in Kärnten";"Ktn";"Burkina Faso";"amet@sempertellusid.edu"
"C0213B0D-6B2A-47D8-1F14-9016E4CC5D93";"DONEC";"CONSULTING";"";"1-342-632-1055";"950-5925 Tempus Rd.";"Kraków";"MP";"Isle of Man";"pede.Nunc@dolor.com"
"DCB4E547-3290-2065-6A44-17C4137F9D54";"RUTRUM FUSCE DOLOR";"LIMITED";"LLC";"820-3443";"3329 Velit Ave";"Ronciglione";"Lazio";"French Southern Territories";"lorem.tristique.aliquet@imperdiet.net"
"2E1D594D-BB49-CFE6-028C-BF87AD13F858";"NULLAM";"INCORPORATED";"INC";"(996) 625-5901";"542-3436 Ante Road";"Vanderhoof";"British Columbia";"Gambia";"pede.et.risus@tempus.co.uk"
"65862F9B-FFEE-92F3-F60C-DBD7B69075D7";"LOREM DONEC";"INCORPORATED";"INC";"1-101-665-3196";"Ap #703-8781 Senectus Ave";"Drachten";"Fr";"Gambia";"molestie.Sed.id@velitQuisquevarius.co.uk"
"9E287E10-2953-5A59-40F6-E6AB50781BCF";"MATTIS";"LIMITED";"LLC";"1-387-227-9662";"Ap #463-3773 Nec Rd.";"Vienna";"Vienna";"Myanmar";"Suspendisse.commodo@urna.net"
"01B58F37-4232-A688-6015-24198151478D";"ELIT DICTUM";"CONSULTING";"";"819-4040";"P.O. Box 771, 6413 Morbi Street";"Nantes";"Pays de la Loire";"Sao Tome and Principe";"tellus@id.co.uk"
"FF28A964-D12E-1366-E379-F76A5D2E5DCB";"AT NISI";"FOUNDATION";"";"1-635-358-6238";"P.O. Box 709, 2669 Lorem, St.";"Sluis";"Zl";"Saint Barthélemy";"luctus.sit@neceleifend.org"
"7D0EBEEF-6FD9-329E-2072-60B426832F41";"SIT";"LIMITED";"LLC";"1-624-662-9661";"347-1929 At Street";"Newquay";"Cornwall";"Rwanda";"varius.ultrices.mauris@Cras.com"
"D9F6E1D5-84CC-4998-2B87-3DE39ECF42B0";"NON EGESTAS A";"ASSOCIATES";"";"1-604-669-1086";"P.O. Box 343, 9365 Quis St.";"Okene";"Kogi";"Liechtenstein";"dictum.ultricies@idante.co.uk"
"406F8438-9BCF-4EB8-6CB7-9E9225EAF177";"ID";"FOUNDATION";"";"300-6930";"2781 Ut Avenue";"Ogbomosho";"OY";"Bhutan";"elit.fermentum.risus@vitaesodales.co.uk"
"9AE1F720-B2C3-9A9A-3812-70375695564C";"ULTRICES POSUERE";"ASSOCIATES";"";"340-6610";"622-3017 Non, St.";"Kent";"British Columbia";"Madagascar";"Morbi@dictumPhasellusin.co.uk"
"78972C87-D50A-0B07-696D-7007B0EF082F";"ARCU IMPERDIET ULLAMCORPER";"LIMITED";"LLC";"259-2919";"Ap #292-9759 Lacinia Street";"Drancy";"IL";"Guam";"odio.tristique.pharetra@nibhsit.net"
"882195B2-D845-9517-FEF9-3F04F79FA4CC";"METUS";"LIMITED";"LLC";"1-946-689-2569";"519-7016 Fringilla Rd.";"Birmingham";"AL";"Chad";"eu.tellus@venenatisvelfaucibus.org"
"C1F8BC3E-BFC6-6A77-C989-649E36FF949D";"MAURIS MOLESTIE PHARETRA";"INDUSTRIES";"INC";"1094802";"P.O. Box 685, 2689 Mi Street";"?ereflikoçhisar";"Ank";"Barbados";"risus.Donec@nondui.com"
"A05A3E79-B2E1-0625-C2C7-9C30901AFD95";"SEM NULLA";"COMPANY";"CO";"1-777-556-9337";"642-9068 Nisl Av.";"Brugge Bruges";"WV";"Bonaire, Sint Eustatius and Saba";"at@consequatdolorvitae.edu"
"CCA063CE-C36B-DDA6-9625-12BAFF0358FA";"EROS";"INSTITUTE";"INC";"662-7096";"5000 Scelerisque Rd.";"Cockburn";"WA";"Niue";"felis@Aliquam.edu"
"3835A01B-8349-A761-D77A-E3D434EB6877";"IN NEC ORCI";"INSTITUTE";"INC";"1-710-275-9986";"822-9837 Nec Rd.";"Velletri";"LAZ";"Czech Republic";"at.auctor@Aenean.edu"
"6237DE78-F5C4-38DE-562B-C7FFC92AC414";"LIGULA TORTOR";"FOUNDATION";"";"1-101-127-8934";"762-8317 Mi, St.";"Scarborough";"ON";"Antigua and Barbuda";"a@sollicitudin.net"
"B76BEE64-8110-507C-7903-B9CBDBF71CCF";"INTEGER";"LTD";"LLC";"1140976";"P.O. Box 404, 9519 Sodales Rd.";"Istanbul";"Istanbul";"France";"ullamcorper.Duis.cursus@auctorveliteget.org"
"886F828F-9866-DCB1-E545-788F1E9A48AB";"URNA UT TINCIDUNT";"INC.";"INC";"1-847-841-4951";"P.O. Box 683, 7055 Sagittis Avenue";"Lincoln";"NE";"Palestine, State of";"leo.Morbi@CuraePhasellusornare.edu"
"9A187527-78EA-EE90-F15F-AFFF62AC2021";"SAPIEN CRAS DOLOR";"CORPORATION";"CO";"1-936-214-3276";"3350 Egestas St.";"Pittsburgh";"PA";"Tokelau";"justo.nec.ante@sagittisaugue.edu"
"3DC7AAFA-84C7-C2EB-CCD9-1A8CDC9841B4";"NULLA ANTE IACULIS";"LLP";"LLC";"328-5933";"Ap #702-7597 Donec Av.";"Port Hope";"ON";"Mexico";"ante@gravidaPraesenteu.co.uk"
"15E7A587-B40D-6B67-558A-3E409571188D";"METUS FACILISIS LOREM";"INCORPORATED";"INC";"1-789-524-5422";"7684 Auctor Ave";"Lachine";"Quebec";"Pitcairn Islands";"enim.Suspendisse.aliquet@a.com"
"15F55903-CC80-C315-E02F-75C1F8B4E126";"NETUS ET MALESUADA";"ASSOCIATES";"";"1-947-631-1267";"Ap #333-9314 Ante St.";"Ravenstein";"Noord Brabant";"Western Sahara";"urna.Nunc.quis@nasceturridiculus.ca"
"5E8A3BB6-2549-E26F-2FAF-D6961FC86987";"A MI";"INDUSTRIES";"INC";"459-1123";"9939 Consectetuer Road";"Whitby";"Ontario";"Saudi Arabia";"id.magna@id.edu"
"ED566A00-1C7B-2883-CC9B-F3D36C973B50";"VENENATIS LACUS ETIAM";"INC.";"INC";"1-240-820-8776";"Ap #818-5142 Eu Street";"Taupo";"North Island";"Honduras";"cubilia.Curae@uteratSed.org"
"04DFFE4F-BBFD-B654-E9CE-414DCE3272BB";"RHONCUS DONEC EST";"INDUSTRIES";"INC";"656-4367";"546-8573 Taciti Rd.";"Bremerhaven";"HB";"Uruguay";"nec.tellus@pede.co.uk"
"C7BF8119-2E19-3457-7283-BB6036161D73";"VEHICULA ET RUTRUM";"LLC";"LLC";"448-1096";"981-2971 Nunc Road";"Napier";"NI";"Gabon";"metus@Nullamvelit.net"
"958A1B1D-5F56-90DC-9790-A9B80BEC5B2B";"AMET DAPIBUS";"COMPANY";"CO";"543-1588";"Ap #314-4032 Ante. St.";"Gresham";"OR";"Anguilla";"nulla@eget.co.uk"
"F4C21F6F-4A65-7868-2B0D-45C5874BF41F";"ENIM ETIAM IMPERDIET";"CORP.";"CO";"597-9273";"P.O. Box 240, 7493 Sapien, Street";"San José de Alajuela";"A";"Congo, the Democratic Republic of the";"tincidunt.aliquam@eratnonummy.co.uk"
"D50F9197-085C-2D0E-B3EC-54D3ACF99088";"MOLLIS";"COMPANY";"CO";"(719) 188-7277";"P.O. Box 208, 4741 Egestas Road";"San Costantino Calabro";"Calabria";"Bulgaria";"tempor@mi.edu"
"30A58359-E3AE-3841-6DCE-45B53A7A25D1";"RISUS DONEC";"INCORPORATED";"INC";"(525) 191-2177";"9470 Etiam Rd.";"Bremen";"HB";"Cameroon";"nascetur.ridiculus@ipsumPhasellus.org"
"F78CBF5C-F09F-537A-AA86-AF4A2786DCB0";"FUSCE DOLOR";"FOUNDATION";"";"264-5293";"Ap #811-8603 Nibh. Avenue";"Gander";"Newfoundland and Labrador";"Lesotho";"quam@loremluctus.co.uk"
"F4801F08-B1B7-2FDE-7CB0-D0CBD6BAE3BB";"DICTUM PHASELLUS IN";"INDUSTRIES";"INC";"1-788-651-6836";"Ap #798-1167 Aliquam Street";"Vernon";"Haute-Normandie";"Virgin Islands, British";"tristique.ac@Fuscealiquam.com"
"FE5FD40C-2704-EE95-D56F-E8F34D9AA11C";"RIDICULUS MUS PROIN";"FOUNDATION";"";"507-8263";"P.O. Box 787, 609 Vitae Ave";"Winterswijk";"Gl";"Egypt";"vel.convallis@nonmagnaNam.ca"
"CA5E188F-1290-6F46-EF51-7E50965A7EFE";"SED";"CORPORATION";"CO";"429-5705";"326-3323 Dolor Rd.";"Baiso";"ERM";"Australia";"Nunc.ut.erat@erat.com"
"A835BD27-2F68-A1C9-CAF5-6B4C93F9D463";"NULLAM";"INC.";"INC";"(388) 168-8478";"Ap #486-1510 Tristique Av.";"New Westminster";"British Columbia";"Faroe Islands";"convallis.ante@ut.org"
"34A10433-A523-2396-9745-316F6E9463A6";"TURPIS EGESTAS FUSCE";"LIMITED";"LLC";"1-255-924-9021";"Ap #386-1963 Enim Ave";"Metz";"Lorraine";"Mayotte";"rhoncus.Donec@Nullamnisl.edu"
"131DA08B-8B0A-6675-1085-E63597B501EF";"EGESTAS";"CORP.";"CO";"681-0618";"3184 Est Road";"Knoxville";"TN";"Ukraine";"fringilla.euismod.enim@Sedcongueelit.org"
"EE70E641-DE21-AC19-B7AE-7C4428D1FBFB";"NULLA";"COMPANY";"CO";"1-182-683-2610";"2132 Nam Av.";"Évreux";"HA";"Saint Helena, Ascension and Tristan da Cunha";"Nulla@elit.org"
"157E8053-93B5-4921-19FD-63F3D3CF517D";"COMMODO HENDRERIT";"PC";"";"1-198-140-1292";"Ap #619-7980 Aliquet. Avenue";"Lac-Serent";"Quebec";"Taiwan";"ultrices.posuere.cubilia@Sed.org"
"DA2FFB9A-F33F-DACE-3E36-57A3CCCCB45E";"MORBI";"LIMITED";"LLC";"1-249-778-1904";"P.O. Box 991, 9787 Mus. St.";"Berlin";"Berlin";"Brunei";"Fusce.aliquam.enim@libero.net"
"4D91AE5F-B009-C433-6A17-5DFBD9D7800C";"ARCU NUNC MAURIS";"LLP";"LLC";"265-4591";"P.O. Box 673, 4237 Dui, Rd.";"Fortaleza";"Ceará";"Timor-Leste";"Cum.sociis.natoque@ornare.edu"
"737A0E56-E1D1-054C-02F8-73D670AFE5A7";"VITAE PURUS";"INSTITUTE";"INC";"1-170-672-0517";"796-3643 Erat Avenue";"Berlin";"Berlin";"Ecuador";"eget@risus.net"
"E60BCF7F-9BB7-6510-E66C-74D4AF9595CA";"SED ET LIBERO";"CORP.";"CO";"620-2726";"P.O. Box 681, 3210 Molestie Road";"Camrose";"Alberta";"Morocco";"dictum.ultricies@lorem.co.uk"
"0182AF7F-CF14-8546-D7B8-874487EBA4DF";"LIGULA";"LIMITED";"LLC";"1291067";"761-6139 Tristique Road";"Nieuwerkerken";"OV";"Colombia";"eleifend.nec.malesuada@vestibulum.org"
"09EA291D-78E0-A526-4BD1-BD3C7E69E260";"LOREM EGET";"INSTITUTE";"INC";"916-9893";"P.O. Box 448, 6487 Parturient St.";"Cobourg";"Ontario";"Nicaragua";"mi.tempor.lorem@eratSednunc.co.uk"
"A9C27258-96FC-5468-FDF8-EC59AFA7F012";"NON ARCU VIVAMUS";"FOUNDATION";"";"623-5830";"613-2652 Dapibus St.";"Belfast";"U";"Lebanon";"montes.nascetur.ridiculus@Curabitur.net"
"DD75A7E0-EA44-2B6A-8ABF-FFFD1ED27C68";"VIVAMUS";"LIMITED";"LLC";"625-2173";"P.O. Box 155, 1828 Arcu. Rd.";"Delta";"British Columbia";"Grenada";"Aliquam.vulputate@Sedpharetra.com"
"2F9B0336-1280-4CBC-D96A-A79E9FD56645";"ET";"FOUNDATION";"";"(237) 311-9673";"7418 Mollis St.";"Sargodha";"Punjab";"Chad";"amet.dapibus@purus.org"
"9855668D-037B-3943-A3AE-D923CCFFBE6A";"RISUS";"CORPORATION";"CO";"1-912-240-4427";"Ap #620-4297 Sapien, Avenue";"Girona";"Catalunya";"Turks and Caicos Islands";"risus@Nullam.org"
"34ADB7EF-6B01-AB04-3610-774BE69BB51C";"SAPIEN IMPERDIET";"CORPORATION";"CO";"586-9401";"Ap #199-2964 Urna. St.";"Bremerhaven";"Bremen";"Algeria";"rutrum@ametfaucibus.ca"
"DEF31089-6B39-F66B-B5E2-E22DD0519E32";"PRIMIS IN FAUCIBUS";"INDUSTRIES";"INC";"1-187-581-7442";"P.O. Box 147, 5721 Quis Av.";"San Rafael Abajo";"San José";"Ecuador";"leo.Morbi.neque@tortor.ca"
"D7DF0329-AFF6-E789-008D-2C2AFACC56E3";"NON DUI NEC";"INDUSTRIES";"INC";"1-861-769-5244";"563-4297 Euismod Rd.";"Rotorua";"NI";"Madagascar";"vulputate.eu@ac.edu"
"45BD1D0F-08FE-8B84-FF56-70600D654893";"PRETIUM ALIQUET METUS";"LLC";"LLC";"1-635-825-1878";"P.O. Box 886, 3093 Leo. St.";"Eckernf?rde";"Schleswig-Holstein";"Côte D'Ivoire (Ivory Coast)";"cursus.diam.at@elitpellentesquea.com"
"F282108E-522C-6F19-688B-EC25F797ABBD";"PHARETRA NAM";"CORPORATION";"CO";"1-109-215-8438";"754-3295 Quisque Avenue";"Bregenz";"Vorarlberg";"Iran";"eget.venenatis.a@nonlobortisquis.edu"
"9273AD4D-A439-1AC5-D765-0D6EA6776869";"EU";"LLC";"LLC";"1-916-296-8689";"P.O. Box 332, 5086 Fringilla, St.";"Arras";"Nord-Pas-de-Calais";"Iceland";"mauris.erat@maurisanunc.ca"
"62286779-EBFC-6439-8329-191AC85DD73D";"ET LIBERO PROIN";"LLP";"LLC";"1-637-689-7143";"Ap #598-3515 Quis Ave";"Bikaner";"RJ";"Belize";"mollis.dui.in@eleifendegestas.co.uk"
"FED598CD-4908-5D11-C57C-0D49657924AF";"DUI";"INSTITUTE";"INC";"(826) 164-4893";"Ap #139-6983 Mollis Street";"Katowice";"SL";"Qatar";"elit.pede.malesuada@aliquamadipiscing.ca"
"8A538534-3D5D-4AF8-C7A2-9DE26B1C06D3";"ERAT NONUMMY";"CONSULTING";"";"672-1329";"1529 Eu St.";"Nottingham";"NT";"Pakistan";"fermentum@idenimCurabitur.org"
"8F098E37-9790-99E5-D4A3-7FEBB38538F5";"CURABITUR SED";"INCORPORATED";"INC";"1-359-667-0979";"4402 Massa. St.";"Jaén";"Andalucía";"Saint Helena, Ascension and Tristan da Cunha";"interdum.enim.non@ultricessitamet.net"
"AEFBFF52-4188-7D6C-0446-13CDB222026C";"NON";"COMPANY";"CO";"(895) 130-9762";"Ap #115-7810 Sed, Av.";"Oxford County";"ON";"Seychelles";"felis.Nulla.tempor@sem.co.uk"
"9E5B3EE0-782D-ACFE-0C2B-0BFBA77AFEF1";"DONEC";"LLC";"LLC";"1-657-772-5592";"916-4838 Aliquet Rd.";"Elx";"Comunitat Valenciana";"Cambodia";"diam.luctus@Etiamlaoreetlibero.edu"
"BA01EEEC-D35D-DADC-405D-6BBE412BD25E";"ERAT SED";"LTD";"LLC";"(766) 139-9383";"Ap #629-3594 Vulputate, St.";"Dutse";"JI";"Christmas Island";"non.sapien.molestie@nibhenim.net"
"26BB5958-5B80-8627-3F18-4F78181F6F9B";"ODIO NAM INTERDUM";"LLC";"LLC";"1-749-902-2995";"733-4300 Sed Rd.";"Alajuela";"A";"Georgia";"vel.mauris@orcisem.org"
"99A48350-1703-E39B-BFF7-0676B4C427CA";"ALIQUAM EU";"CORP.";"CO";"792-7283";"576-9255 Etiam Rd.";"Hoofddorp";"Noord Holland";"French Polynesia";"Mauris.vel.turpis@nec.org"
"E4757ACF-E129-5D59-81CB-46527FEF0331";"DICTUM ULTRICIES LIGULA";"INSTITUTE";"INC";"357-1997";"Ap #111-4139 Enim Ave";"Vienna";"Wie";"Antarctica";"Proin.eget@sitametrisus.com"
"77C1EBDA-E959-58A5-0D2F-BBB360946365";"NEC LIGULA CONSECTETUER";"LLP";"LLC";"1280362";"786-3217 Risus. St.";"Uyo";"AK";"Swaziland";"odio@doloregestas.ca"
"12211318-C83F-F9B2-F479-5C8C565513D0";"MAURIS UT QUAM";"LIMITED";"LLC";"355-9847";"P.O. Box 448, 2036 Ut St.";"Istanbul";"Ist";"Croatia";"gravida.mauris.ut@fermentumarcuVestibulum.edu"
"2B1C3E35-A6E7-4BB9-DA99-B9C0BE988859";"EU";"LIMITED";"LLC";"408-8717";"Ap #576-2836 Enim Rd.";"Valleyview";"Alberta";"Equatorial Guinea";"augue.eu@ac.ca"
"EC881922-B658-6EE4-4886-BE75FB611A02";"PEDE";"CONSULTING";"";"1-610-390-2597";"P.O. Box 201, 1076 Magnis Avenue";"Alexandra";"South Island";"Mali";"ligula.tortor.dictum@estmollisnon.co.uk"
"7532CAB5-C4E0-9F4D-8430-D65F8C8E512B";"ALIQUAM NEC ENIM";"INCORPORATED";"INC";"281-6001";"P.O. Box 931, 5595 Ornare. Road";"Fresno";"California";"Belgium";"in.consequat@iaculisnec.com"
"26164ED7-B550-DECD-0963-A3D0CC20F4DE";"NEC IMPERDIET";"PC";"";"351-1403";"Ap #873-5357 Velit Ave";"Galway";"Connacht";"Mauritania";"Curabitur.consequat@dolor.com"
"9BD7BF62-50DC-29D7-BF32-118EF14D78C9";"DIAM DUIS MI";"LIMITED";"LLC";"743-5287";"2297 Aliquet Avenue";"Tarnów";"Ma?opolskie";"Martinique";"hendrerit@Integerin.edu"
"24111717-7A29-B548-DA05-9651264BD11A";"IPSUM";"INC.";"INC";"478-8935";"Ap #516-5795 Nec Rd.";"Heredia";"H";"Nepal";"vulputate.mauris.sagittis@In.net"
"1B4FEF9B-8BA9-416F-E46F-61F7CC8E552D";"NEC METUS";"INSTITUTE";"INC";"755-5175";"Ap #179-2010 Ultricies Ave";"College";"Alaska";"Ethiopia";"nunc@anteNunc.co.uk"
"6C6D2A2E-9A9F-3CBE-803F-7B0C40E8828D";"NON";"FOUNDATION";"";"764-3726";"P.O. Box 325, 5421 Faucibus. Rd.";"Valéncia";"Comunitat Valenciana";"Bonaire, Sint Eustatius and Saba";"Lorem.ipsum.dolor@Sed.ca"
"33DCB3ED-3474-8F1E-3779-7C897ED635A4";"EGESTAS";"COMPANY";"CO";"1-255-243-5201";"530-4080 Nullam Av.";"Belfast";"Ulster";"Iran";"Cras@maurisa.edu"
"DD2B9544-0AAD-32F9-0DA4-B7536B836532";"NISI";"INCORPORATED";"INC";"517-8270";"2606 Enim Av.";"Siedlce";"MA";"Nicaragua";"bibendum.ullamcorper@malesuadaid.org"
"7499EE8B-1D54-5D03-9251-19474595681B";"MAURIS";"LLC";"LLC";"1-763-225-0015";"P.O. Box 905, 5446 Congue St.";"Maranguape";"CE";"Belgium";"eu.neque.pellentesque@sagittisDuis.org"
"81C9625C-EE1F-F104-778D-57F4E2834012";"NEC URNA SUSCIPIT";"LLC";"LLC";"1-579-938-6363";"P.O. Box 301, 3206 Erat Street";"Bismil";"Diyarbak?r";"Grenada";"viverra.Donec@venenatisa.net"
"CD390218-00DE-8639-C815-B58E454EB19D";"NON";"INSTITUTE";"INC";"1-314-413-8190";"P.O. Box 175, 3833 Molestie Rd.";"Olsztyn";"Warmi?sko-mazurskie";"Guernsey";"orci.Ut.sagittis@posuereenim.com"
"D73B1DFC-988C-844C-85A5-44EABB9EF18C";"AUCTOR ODIO";"INCORPORATED";"INC";"650-7723";"128-6146 Sit Av.";"Che?m";"Lubelskie";"Greece";"elit.Curabitur.sed@egetlaoreetposuere.net"
"5D531308-96AA-2998-3295-E093E6836CF3";"A";"COMPANY";"CO";"1-847-482-0151";"Ap #639-9431 Suspendisse Av.";"Schaarbeek";"BU";"Heard Island and Mcdonald Islands";"tortor.Integer.aliquam@nonluctus.org"
"76962F1F-B327-2B8C-C19F-F54174CFC0C2";"PHARETRA SED HENDRERIT";"PC";"";"787-5063";"P.O. Box 539, 8812 Iaculis Av.";"Warri";"Delta";"Greenland";"quis.pede.Praesent@mollis.net"
"1E133CCE-1112-1203-6C6A-7511F5297501";"METUS";"LLP";"LLC";"1106782";"Ap #569-4233 Ipsum Road";"Dublin";"L";"Trinidad and Tobago";"sagittis.semper@accumsanconvallis.net"
"6FCA5814-6579-B1A1-6E5E-DB7136B3404A";"MALESUADA FAMES";"FOUNDATION";"";"586-7065";"Ap #192-8521 Ut, St.";"Bharuch";"GJ";"Wallis and Futuna";"bibendum.ullamcorper@eleifendCras.org"
"C98FAB5E-A762-2145-436F-D13168B93394";"ALIQUET PHASELLUS FERMENTUM";"LTD";"LLC";"1-174-492-4568";"473-3269 Nibh. Av.";"San Diego";"Cartago";"Germany";"semper.rutrum.Fusce@accumsan.ca"
"1D8F8BE2-E448-8113-3316-2931C0CB8775";"ARCU IMPERDIET ULLAMCORPER";"LTD";"LLC";"1-701-868-3103";"157 Ultrices Av.";"Sclayn";"Namen";"Tunisia";"Ut.semper.pretium@nibhvulputate.edu"
"37278AEE-4A20-5EF4-209F-54368BF09B95";"MOLESTIE";"CORPORATION";"CO";"311-6164";"4335 Donec Rd.";"Málaga";"AN";"Libya";"a@sedturpis.edu"
"4BED24DD-DB05-94FB-71C1-13DB383B2F3B";"SUSPENDISSE COMMODO TINCIDUNT";"CORPORATION";"CO";"449-3467";"382-325 Libero Ave";"Vienna";"Vienna";"Benin";"nunc@elitpellentesquea.com"
"9EF423EC-6E55-C5B0-08C3-503DFB23EF96";"QUISQUE PURUS";"LLP";"LLC";"976-4289";"Ap #564-1916 Ultrices Avenue";"Muradiye";"Van";"Dominican Republic";"et@ut.net"
"DBB47930-D0FB-0780-9632-DB92C02939B4";"FEUGIAT LOREM IPSUM";"LIMITED";"LLC";"686-4134";"P.O. Box 360, 5866 Aliquam St.";"Lawton";"Oklahoma";"New Caledonia";"Aenean@suscipitnonummy.com"
"8E402F37-F9FE-E22C-E6B0-9F11C66FF89F";"SAPIEN MOLESTIE";"LLC";"LLC";"1-865-399-4022";"9520 Tincidunt St.";"K?z?lcahamam";"Ankara";"Turkey";"interdum@Cum.edu"
"946278F9-A452-96EF-DFC9-01A233759049";"SIT";"CORPORATION";"CO";"575-8487";"Ap #796-5207 Varius Av.";"Berlin";"Berlin";"French Polynesia";"Duis@magnisdis.edu"
"DEFCEFF1-6805-997B-0C45-70D6AF75543B";"EST TEMPOR BIBENDUM";"CORP.";"CO";"1-262-780-8638";"Ap #886-2720 Blandit Rd.";"Berlin";"Berlin";"South Sudan";"fermentum.metus.Aenean@eget.co.uk"
"5E88F207-9C6A-BC1B-5184-AA508A61038A";"AMET CONSECTETUER ADIPISCING";"ASSOCIATES";"";"1-842-325-2670";"5489 Tincidunt Avenue";"Levin";"North Island";"Burkina Faso";"sed.turpis.nec@eunibhvulputate.ca"
"ACBECB65-1E04-A9B2-F34B-B8E48CE8186B";"ET RUTRUM NON";"CORP.";"CO";"202-2531";"P.O. Box 497, 5904 Diam St.";"Shawville";"Quebec";"American Samoa";"dui.nec@enimconsequat.co.uk"
"70AF5D28-A381-C0B4-8F89-DAA6157934EA";"EROS NAM CONSEQUAT";"PC";"";"210-3903";"886-5858 Duis St.";"Christchurch";"South Island";"Aruba";"Quisque.imperdiet@montesnascetur.net"
"3522073C-8E72-8536-8E89-353230A1195A";"MAECENAS MALESUADA FRINGILLA";"PC";"";"651-6176";"P.O. Box 531, 4647 Malesuada. St.";"Salvador";"BA";"Norfolk Island";"lacinia.vitae@cursuspurus.ca"
"2D827ED0-5BCD-09DD-3134-914F74DF8A43";"LUCTUS";"COMPANY";"CO";"1-969-594-7456";"P.O. Box 929, 8523 Tincidunt Rd.";"Galway";"Connacht";"Ethiopia";"nec.imperdiet@antebibendumullamcorper.net"
"08A109A6-81A7-BD13-64AC-D045377D36AB";"TEMPUS";"COMPANY";"CO";"1-804-283-4102";"533-5442 In Street";"Pukekohe";"North Island";"United States";"urna@Maecenasornareegestas.com"
"76EF7D19-A909-1369-BA18-1412A0145B7A";"ANTE IPSUM PRIMIS";"CONSULTING";"";"(699) 262-6825";"P.O. Box 559, 6894 At Avenue";"Cambridge";"North Island";"Tunisia";"nisi.magna.sed@feugiatnec.co.uk"
"91FFCC54-699A-5F53-24F5-34350B38EB31";"DIGNISSIM MAGNA A";"CORPORATION";"CO";"1-644-992-9517";"P.O. Box 286, 1997 Nec Road";"Brest";"BR";"Saint Lucia";"bibendum@malesuadaiderat.com"
"9F606C28-98F8-0DF8-F35E-65ED7F1D4D23";"NONUMMY UT";"LTD";"LLC";"1-885-915-1604";"Ap #446-1427 Ligula. Street";"Ziano di Fiemme";"TAA";"Suriname";"urna@mollisIntegertincidunt.net"
"22E5C2D8-8D2D-5F55-0F9F-27F981B78E5C";"DUI";"LTD";"LLC";"1349283";"554-5020 Mollis Street";"Kapuskasing";"Ontario";"Kuwait";"Nunc@arcu.com"
"C13994EF-5AF9-7CBB-562B-185990DD8867";"MAURIS SAPIEN";"CORP.";"CO";"1840900";"8474 Mauris Av.";"Galashiels";"Selkirkshire";"Honduras";"aliquet@atpretium.ca"
"01135C49-9DE0-4BF3-63ED-4BB54AE27705";"CONGUE A";"LTD";"LLC";"567-4675";"3630 Senectus St.";"Beauport";"Quebec";"South Africa";"mauris.ut.mi@diameu.ca"
"0159E47A-6DA8-1119-8416-35BB847AC513";"NUNC MAURIS MORBI";"FOUNDATION";"";"332-7339";"Ap #660-1677 Ut, Avenue";"Gosnells";"WA";"Cameroon";"eros.Proin@atrisusNunc.co.uk"
"0064A913-E459-EBB6-6287-58890423C456";"ULTRICES";"LIMITED";"LLC";"515-8014";"Ap #298-5578 Sit Av.";"Istanbul";"Ist";"South Africa";"nunc.interdum.feugiat@doloregestasrhoncus.net"
"7700B8B9-B3A2-0719-C571-99EBCBDE1823";"ORCI UT";"CONSULTING";"";"992-4947";"6541 Amet, St.";"Bergama";"?zmir";"Mali";"non@velitQuisque.org"
"F880545D-D5D2-6F32-DB26-CC854D03CC4C";"AT ARCU";"CORP.";"CO";"1-523-409-3863";"9880 Donec Street";"Diyarbak?r";"Diyarbak?r";"Greenland";"eu.dolor@nasceturridiculusmus.co.uk"
"B30972FC-FADF-FD1F-A53D-539F2A2B4E80";"SUSPENDISSE ELEIFEND CRAS";"ASSOCIATES";"";"1724712";"P.O. Box 430, 6986 Sed St.";"Aubervilliers";"IL";"Swaziland";"ac.urna.Ut@quam.net"
"6ABE6EC7-97C8-E67B-6F35-E45725524A41";"CURSUS IN";"LTD";"LLC";"1-986-960-8631";"113 Sed St.";"Veldwezelt";"L.";"Micronesia";"taciti@dictumPhasellusin.ca"
"622A22C4-AB84-903A-16CF-F6591274EBED";"EU";"CORP.";"CO";"360-4476";"809-531 Fusce Street";"Warszawa";"MA";"Liberia";"magnis.dis.parturient@rhoncusDonecest.edu"
"E945814B-9BB2-2DA4-A935-B32FFE786BAC";"ORNARE PLACERAT";"CONSULTING";"";"248-7934";"Ap #609-3591 Neque. Rd.";"San Isidro de El General";"SJ";"Korea, South";"ac.risus.Morbi@pretium.org"
"533EA0A7-CB87-A02C-73EE-B401FE42C075";"MOLESTIE";"LIMITED";"LLC";"1117954";"Ap #464-2061 Luctus Street";"Berlin";"Berlin";"Germany";"tellus.Aenean@orciluctuset.com"
"D605EFA3-8AB4-0852-8178-99EA8314F924";"CONSECTETUER RHONCUS";"INC.";"INC";"1-555-560-6558";"751-2672 Dolor. Road";"Montleban";"Luxemburg";"Suriname";"accumsan.interdum.libero@quispedeSuspendisse.edu"
"4069383D-5706-C344-BDDD-84A1715672A0";"UT";"FOUNDATION";"";"976-4169";"6038 Ac Rd.";"Parauapebas";"Pará";"Mongolia";"Sed.eget@euismod.ca"
